"","Transect_Site","WD","logFruitLength","logFruitWidth","logSeedLength","logSeedWidth","logSugar","logFat","logProtein","logNitrogen","logTannins","logSLA","Species","Predicted","tpi","roughness","slope","aspect","flowdir","lat","long"
"1","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Avahi_laniger",0.47887044,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"2","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Cheirogaleus_crossleyi",0.638644872,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"3","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Eulemur_rubriventer",3.804685785,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"4","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Propithecus_edwardsi",2.862997722,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"5","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Lepilemur_microdon",0.310027317,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"6","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Hapalemur_griseus",1.144168841,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"7","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Eulemur_rufifrons",0.551822327,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"8","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Varecia_variegata",0.15218218,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"9","Ampatsoana_A",0.57282432716106,2.54811238089256,2.40619105492728,2.03261821473538,1.81260513305743,2.5310247144301,1.76622548421864,3.83651758086656,0.752530034365492,0.149648241547656,2.37937429487552,"Microcebus_rufus",2.797175093,29.625,45,0.880695983,99.65232619,1,-20.992,47.402
"10","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Avahi_laniger",0.463923041,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"11","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Lepilemur_microdon",0.333689069,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"12","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Cheirogaleus_crossleyi",0.603491749,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"13","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Eulemur_rufifrons",0.441647285,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"14","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Propithecus_edwardsi",2.695104412,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"15","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Microcebus_rufus",2.800292681,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"16","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Varecia_variegata",0.133819872,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"17","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Hapalemur_griseus",1.132881298,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"18","Ampatsoana_B",0.586852339499158,2.7097829652782,2.54335572293841,2.12847939956181,1.91764865177555,2.49499359844882,1.74026392754554,3.78132686781052,0.724343729089732,0.165336243595355,2.29263317114066,"Eulemur_rubriventer",3.223098692,8.625,34,0.390494706,206.4047433,16,-20.999,47.392
"19","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Propithecus_edwardsi",2.613333324,31,71,0.886609648,177.8618231,1,-21.009,47.382
"20","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Hapalemur_griseus",1.133940318,31,71,0.886609648,177.8618231,1,-21.009,47.382
"21","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Eulemur_rufifrons",0.361317283,31,71,0.886609648,177.8618231,1,-21.009,47.382
"22","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Varecia_variegata",0.114246668,31,71,0.886609648,177.8618231,1,-21.009,47.382
"23","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Microcebus_rufus",2.814508284,31,71,0.886609648,177.8618231,1,-21.009,47.382
"24","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Cheirogaleus_crossleyi",0.568299152,31,71,0.886609648,177.8618231,1,-21.009,47.382
"25","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Lepilemur_microdon",0.367522064,31,71,0.886609648,177.8618231,1,-21.009,47.382
"26","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Eulemur_rubriventer",3.045485015,31,71,0.886609648,177.8618231,1,-21.009,47.382
"27","Ampatsoana_C",0.567108104535776,2.58618402580304,2.46073186084947,2.02436124123219,1.84676575607494,2.46224800216881,1.66176864349299,3.86901362682495,0.742977799408064,0.149678338414748,2.32453827247706,"Avahi_laniger",0.456579009,31,71,0.886609648,177.8618231,1,-21.009,47.382
"28","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Propithecus_edwardsi",3.236681068,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"29","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Eulemur_rubriventer",4.846762706,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"30","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Varecia_variegata",0.291930845,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"31","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Eulemur_rufifrons",1.109705227,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"32","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Microcebus_rufus",2.756913801,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"33","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Hapalemur_griseus",1.149207606,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"34","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Lepilemur_microdon",0.22903587,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"35","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Avahi_laniger",0.511164378,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"36","Ampatsoana_D",0.582513615138123,2.74319863311676,2.58049601307748,2.21503272840228,1.98732926062545,2.35019155154504,1.64873177533712,3.54801914893138,0.79353575859369,0.161185727883684,2.34167083186368,"Cheirogaleus_crossleyi",0.783454975,-18.25,97,1.867807649,158.7168475,2,-21.022,47.438
"37","Ampatsoana_E",0.578352568552733,2.73767914612682,2.65467124009442,2.30715908686475,2.08821146478824,2.62926341654883,1.64902326041979,3.71765964911645,0.79946549991121,0.150596692127325,2.4097073658259,"Eulemur_rubriventer",4.06603292,73.75,157,2.849723776,53.16272243,1,-21.016,47.454
"38","Ampatsoana_E",0.578352568552733,2.73767914612682,2.65467124009442,2.30715908686475,2.08821146478824,2.62926341654883,1.64902326041979,3.71765964911645,0.79946549991121,0.150596692127325,2.4097073658259,"Hapalemur_griseus",1.148939773,73.75,157,2.849723776,53.16272243,1,-21.016,47.454
"39","Ampatsoana_E",0.578352568552733,2.73767914612682,2.65467124009442,2.30715908686475,2.08821146478824,2.62926341654883,1.64902326041979,3.71765964911645,0.79946549991121,0.150596692127325,2.4097073658259,"Propithecus_edwardsi",2.934048858,73.75,157,2.849723776,53.16272243,1,-21.016,47.454
"40","Ampatsoana_E",0.578352568552733,2.73767914612682,2.65467124009442,2.30715908686475,2.08821146478824,2.62926341654883,1.64902326041979,3.71765964911645,0.79946549991121,0.150596692127325,2.4097073658259,"Eulemur_rufifrons",0.60314859,73.75,157,2.849723776,53.16272243,1,-21.016,47.454
"41","Ampatsoana_E",0.578352568552733,2.73767914612682,2.65467124009442,2.30715908686475,2.08821146478824,2.62926341654883,1.64902326041979,3.71765964911645,0.79946549991121,0.150596692127325,2.4097073658259,"Varecia_variegata",0.161162825,73.75,157,2.849723776,53.16272243,1,-21.016,47.454
"42","Ampatsoana_F",0.578419766514106,2.76801642192501,2.61372708555858,2.1113348226447,1.87421267069963,2.3038401196373,1.59170713522418,3.56056455398474,0.779822294388943,0.131953915240522,2.35260304482495,"Propithecus_edwardsi",2.951758488,-41.875,74,1.411508436,9.780556983,64,-21.002,47.426
"43","Ampatsoana_F",0.578419766514106,2.76801642192501,2.61372708555858,2.1113348226447,1.87421267069963,2.3038401196373,1.59170713522418,3.56056455398474,0.779822294388943,0.131953915240522,2.35260304482495,"Hapalemur_griseus",1.137163755,-41.875,74,1.411508436,9.780556983,64,-21.002,47.426
"44","Ampatsoana_F",0.578419766514106,2.76801642192501,2.61372708555858,2.1113348226447,1.87421267069963,2.3038401196373,1.59170713522418,3.56056455398474,0.779822294388943,0.131953915240522,2.35260304482495,"Eulemur_rubriventer",3.90416262,-41.875,74,1.411508436,9.780556983,64,-21.002,47.426
"45","Ampatsoana_F",0.578419766514106,2.76801642192501,2.61372708555858,2.1113348226447,1.87421267069963,2.3038401196373,1.59170713522418,3.56056455398474,0.779822294388943,0.131953915240522,2.35260304482495,"Varecia_variegata",0.199625237,-41.875,74,1.411508436,9.780556983,64,-21.002,47.426
"46","Ampatsoana_F",0.578419766514106,2.76801642192501,2.61372708555858,2.1113348226447,1.87421267069963,2.3038401196373,1.59170713522418,3.56056455398474,0.779822294388943,0.131953915240522,2.35260304482495,"Eulemur_rufifrons",0.73119429,-41.875,74,1.411508436,9.780556983,64,-21.002,47.426
"47","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Varecia_variegata",0.139854216,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"48","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Propithecus_edwardsi",2.481851613,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"49","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Eulemur_rufifrons",0.386500126,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"50","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Lepilemur_microdon",0.333212287,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"51","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Hapalemur_griseus",1.10523476,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"52","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Microcebus_rufus",2.78019993,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"53","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Avahi_laniger",0.444431808,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"54","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Eulemur_rubriventer",2.405783642,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"55","Ampatsoana_G",0.57557248381103,2.69685764075182,2.5346023582253,2.13501559278335,1.90092650987343,2.42568826129783,1.69821063541466,3.53135159816495,0.732498757063938,0.147546941244931,2.26208454296802,"Cheirogaleus_crossleyi",0.594242269,12.625,74,1.215538947,122.4822307,1,-21.011,47.388
"56","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Avahi_laniger",0.449832723,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"57","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Propithecus_edwardsi",2.536962879,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"58","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Hapalemur_griseus",1.167866034,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"59","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Lepilemur_microdon",0.530551616,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"60","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Microcebus_rufus",2.888621842,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"61","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Varecia_variegata",0.062316213,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"62","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Cheirogaleus_crossleyi",0.464011042,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"63","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Eulemur_rubriventer",3.312789365,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"64","Maharira_A",0.572476961070702,2.65314559368484,2.54631646269989,2.18670828682239,1.92450749675322,2.22338928316676,1.68550787116167,4.26893410852422,0.761282336500624,0.168257208555429,2.31729432297722,"Eulemur_rufifrons",0.199004846,68.875,214,2.830472289,64.3091396,1,-21.332,47.414
"65","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Eulemur_rufifrons",0.181822397,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"66","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Propithecus_edwardsi",2.317287923,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"67","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Avahi_laniger",0.429337892,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"68","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Varecia_variegata",0.070567707,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"69","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Microcebus_rufus",2.857909299,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"70","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Cheirogaleus_crossleyi",0.465159039,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"71","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Lepilemur_microdon",0.508731177,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"72","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Eulemur_rubriventer",2.338924697,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"73","Maharira_B",0.597539130077454,2.85970551425943,2.66810811731862,2.38877964252288,1.98583301893601,2.08491503859267,1.55518803873933,4.25431547618862,0.765537181170142,0.191367158626692,2.21343769670673,"Hapalemur_griseus",1.13182999,68.875,214,2.830472289,64.3091396,1,-21.333,47.411
"74","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Microcebus_rufus",2.845898957,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"75","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Eulemur_rubriventer",2.461460582,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"76","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Avahi_laniger",0.434894369,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"77","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Lepilemur_microdon",0.46872808,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"78","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Hapalemur_griseus",1.130736425,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"79","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Propithecus_edwardsi",2.3768553,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"80","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Eulemur_rufifrons",0.213852566,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"81","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Cheirogaleus_crossleyi",0.488343258,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"82","Maharira_C",0.571841024000836,2.83015129885172,2.68732746125804,2.33523525230112,2.01860706753241,2.18242385597542,1.58941676392877,4.04970915032475,0.743686754144931,0.187380214983407,2.33211650432217,"Varecia_variegata",0.079532446,66.75,214,4.961767564,101.5373843,1,-21.337,47.409
"83","Miaranony_A",0.56462867105498,2.88189418034861,2.64007659568234,2.19001247700338,1.89500918967275,2.50216473341076,1.67769798094759,3.31701196580983,0.87892348533425,0.0979964009033589,2.46794733700124,"Lepilemur_microdon",0.062694759,-206.75,449,6.776096958,190.5809745,2,-21.166,47.54
"84","Miaranony_A",0.56462867105498,2.88189418034861,2.64007659568234,2.19001247700338,1.89500918967275,2.50216473341076,1.67769798094759,3.31701196580983,0.87892348533425,0.0979964009033589,2.46794733700124,"Propithecus_edwardsi",3.086577561,-206.75,449,6.776096958,190.5809745,2,-21.166,47.54
"85","Miaranony_A",0.56462867105498,2.88189418034861,2.64007659568234,2.19001247700338,1.89500918967275,2.50216473341076,1.67769798094759,3.31701196580983,0.87892348533425,0.0979964009033589,2.46794733700124,"Eulemur_rubriventer",1.825517591,-206.75,449,6.776096958,190.5809745,2,-21.166,47.54
"86","Miaranony_A",0.56462867105498,2.88189418034861,2.64007659568234,2.19001247700338,1.89500918967275,2.50216473341076,1.67769798094759,3.31701196580983,0.87892348533425,0.0979964009033589,2.46794733700124,"Varecia_variegata",7.367213817,-206.75,449,6.776096958,190.5809745,2,-21.166,47.54
